2022-09-06 11:55:58,648 Starting new HTTPS connection (1): api.coingecko.com:443
2022-09-06 11:57:39,924 https://api.coingecko.com:443 "GET /api/v3/simple/price?ids=bitcoin,cosmos,polkadot,zebec-protocol,helium,mina-protocol,acala,chia,kusama,near,flow,solana,oasis-network,internet-computer,ethereum,compound-coin,immutable-x,optimism,dydx,nym,karura,astar,shiden,kintsugi,interlay,binancecoin,moonriver,avalanche-2,forta,vega-coin,project-galaxy,the-open-network,bitdao,filecoin,casper-network,acala-dollar,neutrino,agoric,tether,usd-coin,binance-usd,dai&vs_currencies=usd HTTP/1.1" 200 None
2022-09-06 11:57:49,957 https://api.coingecko.com:443 "GET /api/v3/simple/price?ids=bitcoin,cosmos,polkadot,zebec-protocol,helium,mina-protocol,acala,chia,kusama,near,flow,solana,oasis-network,internet-computer,ethereum,compound-coin,immutable-x,optimism,dydx,nym,karura,astar,shiden,kintsugi,interlay,binancecoin,moonriver,avalanche-2,forta,vega-coin,project-galaxy,the-open-network,bitdao,filecoin,casper-network,acala-dollar,neutrino,agoric,tether,usd-coin,binance-usd,dai&vs_currencies=usd HTTP/1.1" 200 None
2022-09-06 11:57:59,988 https://api.coingecko.com:443 "GET /api/v3/simple/price?ids=bitcoin,cosmos,polkadot,zebec-protocol,helium,mina-protocol,acala,chia,kusama,near,flow,solana,oasis-network,internet-computer,ethereum,compound-coin,immutable-x,optimism,dydx,nym,karura,astar,shiden,kintsugi,interlay,binancecoin,moonriver,avalanche-2,forta,vega-coin,project-galaxy,the-open-network,bitdao,filecoin,casper-network,acala-dollar,neutrino,agoric,tether,usd-coin,binance-usd,dai&vs_currencies=usd HTTP/1.1" 200 None
2022-09-06 11:58:10,159 https://api.coingecko.com:443 "GET /api/v3/simple/price?ids=bitcoin,cosmos,polkadot,zebec-protocol,helium,mina-protocol,acala,chia,kusama,near,flow,solana,oasis-network,internet-computer,ethereum,compound-coin,immutable-x,optimism,dydx,nym,karura,astar,shiden,kintsugi,interlay,binancecoin,moonriver,avalanche-2,forta,vega-coin,project-galaxy,the-open-network,bitdao,filecoin,casper-network,acala-dollar,neutrino,agoric,tether,usd-coin,binance-usd,dai&vs_currencies=usd HTTP/1.1" 200 None
2022-09-06 11:58:20,333 https://api.coingecko.com:443 "GET /api/v3/simple/price?ids=bitcoin,cosmos,polkadot,zebec-protocol,helium,mina-protocol,acala,chia,kusama,near,flow,solana,oasis-network,internet-computer,ethereum,compound-coin,immutable-x,optimism,dydx,nym,karura,astar,shiden,kintsugi,interlay,binancecoin,moonriver,avalanche-2,forta,vega-coin,project-galaxy,the-open-network,bitdao,filecoin,casper-network,acala-dollar,neutrino,agoric,tether,usd-coin,binance-usd,dai&vs_currencies=usd HTTP/1.1" 200 None
2022-09-06 11:58:30,516 https://api.coingecko.com:443 "GET /api/v3/simple/price?ids=bitcoin,cosmos,polkadot,zebec-protocol,helium,mina-protocol,acala,chia,kusama,near,flow,solana,oasis-network,internet-computer,ethereum,compound-coin,immutable-x,optimism,dydx,nym,karura,astar,shiden,kintsugi,interlay,binancecoin,moonriver,avalanche-2,forta,vega-coin,project-galaxy,the-open-network,bitdao,filecoin,casper-network,acala-dollar,neutrino,agoric,tether,usd-coin,binance-usd,dai&vs_currencies=usd HTTP/1.1" 200 None
2022-09-06 11:58:40,547 https://api.coingecko.com:443 "GET /api/v3/simple/price?ids=bitcoin,cosmos,polkadot,zebec-protocol,helium,mina-protocol,acala,chia,kusama,near,flow,solana,oasis-network,internet-computer,ethereum,compound-coin,immutable-x,optimism,dydx,nym,karura,astar,shiden,kintsugi,interlay,binancecoin,moonriver,avalanche-2,forta,vega-coin,project-galaxy,the-open-network,bitdao,filecoin,casper-network,acala-dollar,neutrino,agoric,tether,usd-coin,binance-usd,dai&vs_currencies=usd HTTP/1.1" 200 None
2022-09-06 11:58:50,573 https://api.coingecko.com:443 "GET /api/v3/simple/price?ids=bitcoin,cosmos,polkadot,zebec-protocol,helium,mina-protocol,acala,chia,kusama,near,flow,solana,oasis-network,internet-computer,ethereum,compound-coin,immutable-x,optimism,dydx,nym,karura,astar,shiden,kintsugi,interlay,binancecoin,moonriver,avalanche-2,forta,vega-coin,project-galaxy,the-open-network,bitdao,filecoin,casper-network,acala-dollar,neutrino,agoric,tether,usd-coin,binance-usd,dai&vs_currencies=usd HTTP/1.1" 200 None
2022-09-06 11:59:00,605 https://api.coingecko.com:443 "GET /api/v3/simple/price?ids=bitcoin,cosmos,polkadot,zebec-protocol,helium,mina-protocol,acala,chia,kusama,near,flow,solana,oasis-network,internet-computer,ethereum,compound-coin,immutable-x,optimism,dydx,nym,karura,astar,shiden,kintsugi,interlay,binancecoin,moonriver,avalanche-2,forta,vega-coin,project-galaxy,the-open-network,bitdao,filecoin,casper-network,acala-dollar,neutrino,agoric,tether,usd-coin,binance-usd,dai&vs_currencies=usd HTTP/1.1" 200 None
2022-09-06 11:59:10,633 https://api.coingecko.com:443 "GET /api/v3/simple/price?ids=bitcoin,cosmos,polkadot,zebec-protocol,helium,mina-protocol,acala,chia,kusama,near,flow,solana,oasis-network,internet-computer,ethereum,compound-coin,immutable-x,optimism,dydx,nym,karura,astar,shiden,kintsugi,interlay,binancecoin,moonriver,avalanche-2,forta,vega-coin,project-galaxy,the-open-network,bitdao,filecoin,casper-network,acala-dollar,neutrino,agoric,tether,usd-coin,binance-usd,dai&vs_currencies=usd HTTP/1.1" 200 None
2022-09-06 11:59:21,215 https://api.coingecko.com:443 "GET /api/v3/simple/price?ids=bitcoin,cosmos,polkadot,zebec-protocol,helium,mina-protocol,acala,chia,kusama,near,flow,solana,oasis-network,internet-computer,ethereum,compound-coin,immutable-x,optimism,dydx,nym,karura,astar,shiden,kintsugi,interlay,binancecoin,moonriver,avalanche-2,forta,vega-coin,project-galaxy,the-open-network,bitdao,filecoin,casper-network,acala-dollar,neutrino,agoric,tether,usd-coin,binance-usd,dai&vs_currencies=usd HTTP/1.1" 200 None
2022-09-06 11:59:21,370 Starting new HTTPS connection (1): api.telegram.org:443
2022-09-06 11:59:21,550 https://api.telegram.org:443 "POST /bot5725691758:AAHhVhKMr4g6jP3f2zmVepnXJLcllLF7O9c/sendMessage?chat_id=914202&text=%F0%9F%9F%A2+BTC+price+has+increased+to+19982.49+%24 HTTP/1.1" 200 288
2022-09-06 11:59:31,595 https://api.coingecko.com:443 "GET /api/v3/simple/price?ids=bitcoin,cosmos,polkadot,zebec-protocol,helium,mina-protocol,acala,chia,kusama,near,flow,solana,oasis-network,internet-computer,ethereum,compound-coin,immutable-x,optimism,dydx,nym,karura,astar,shiden,kintsugi,interlay,binancecoin,moonriver,avalanche-2,forta,vega-coin,project-galaxy,the-open-network,bitdao,filecoin,casper-network,acala-dollar,neutrino,agoric,tether,usd-coin,binance-usd,dai&vs_currencies=usd HTTP/1.1" 200 None
2022-09-06 11:59:41,756 https://api.coingecko.com:443 "GET /api/v3/simple/price?ids=bitcoin,cosmos,polkadot,zebec-protocol,helium,mina-protocol,acala,chia,kusama,near,flow,solana,oasis-network,internet-computer,ethereum,compound-coin,immutable-x,optimism,dydx,nym,karura,astar,shiden,kintsugi,interlay,binancecoin,moonriver,avalanche-2,forta,vega-coin,project-galaxy,the-open-network,bitdao,filecoin,casper-network,acala-dollar,neutrino,agoric,tether,usd-coin,binance-usd,dai&vs_currencies=usd HTTP/1.1" 200 None
2022-09-06 11:59:51,784 https://api.coingecko.com:443 "GET /api/v3/simple/price?ids=bitcoin,cosmos,polkadot,zebec-protocol,helium,mina-protocol,acala,chia,kusama,near,flow,solana,oasis-network,internet-computer,ethereum,compound-coin,immutable-x,optimism,dydx,nym,karura,astar,shiden,kintsugi,interlay,binancecoin,moonriver,avalanche-2,forta,vega-coin,project-galaxy,the-open-network,bitdao,filecoin,casper-network,acala-dollar,neutrino,agoric,tether,usd-coin,binance-usd,dai&vs_currencies=usd HTTP/1.1" 200 None
2022-09-06 12:00:01,828 https://api.coingecko.com:443 "GET /api/v3/simple/price?ids=bitcoin,cosmos,polkadot,zebec-protocol,helium,mina-protocol,acala,chia,kusama,near,flow,solana,oasis-network,internet-computer,ethereum,compound-coin,immutable-x,optimism,dydx,nym,karura,astar,shiden,kintsugi,interlay,binancecoin,moonriver,avalanche-2,forta,vega-coin,project-galaxy,the-open-network,bitdao,filecoin,casper-network,acala-dollar,neutrino,agoric,tether,usd-coin,binance-usd,dai&vs_currencies=usd HTTP/1.1" 200 None
2022-09-06 12:00:11,857 https://api.coingecko.com:443 "GET /api/v3/simple/price?ids=bitcoin,cosmos,polkadot,zebec-protocol,helium,mina-protocol,acala,chia,kusama,near,flow,solana,oasis-network,internet-computer,ethereum,compound-coin,immutable-x,optimism,dydx,nym,karura,astar,shiden,kintsugi,interlay,binancecoin,moonriver,avalanche-2,forta,vega-coin,project-galaxy,the-open-network,bitdao,filecoin,casper-network,acala-dollar,neutrino,agoric,tether,usd-coin,binance-usd,dai&vs_currencies=usd HTTP/1.1" 200 None
2022-09-06 12:00:21,886 https://api.coingecko.com:443 "GET /api/v3/simple/price?ids=bitcoin,cosmos,polkadot,zebec-protocol,helium,mina-protocol,acala,chia,kusama,near,flow,solana,oasis-network,internet-computer,ethereum,compound-coin,immutable-x,optimism,dydx,nym,karura,astar,shiden,kintsugi,interlay,binancecoin,moonriver,avalanche-2,forta,vega-coin,project-galaxy,the-open-network,bitdao,filecoin,casper-network,acala-dollar,neutrino,agoric,tether,usd-coin,binance-usd,dai&vs_currencies=usd HTTP/1.1" 200 None
2022-09-06 12:00:32,070 https://api.coingecko.com:443 "GET /api/v3/simple/price?ids=bitcoin,cosmos,polkadot,zebec-protocol,helium,mina-protocol,acala,chia,kusama,near,flow,solana,oasis-network,internet-computer,ethereum,compound-coin,immutable-x,optimism,dydx,nym,karura,astar,shiden,kintsugi,interlay,binancecoin,moonriver,avalanche-2,forta,vega-coin,project-galaxy,the-open-network,bitdao,filecoin,casper-network,acala-dollar,neutrino,agoric,tether,usd-coin,binance-usd,dai&vs_currencies=usd HTTP/1.1" 200 None
2022-09-06 12:00:42,212 https://api.coingecko.com:443 "GET /api/v3/simple/price?ids=bitcoin,cosmos,polkadot,zebec-protocol,helium,mina-protocol,acala,chia,kusama,near,flow,solana,oasis-network,internet-computer,ethereum,compound-coin,immutable-x,optimism,dydx,nym,karura,astar,shiden,kintsugi,interlay,binancecoin,moonriver,avalanche-2,forta,vega-coin,project-galaxy,the-open-network,bitdao,filecoin,casper-network,acala-dollar,neutrino,agoric,tether,usd-coin,binance-usd,dai&vs_currencies=usd HTTP/1.1" 200 None
2022-09-06 12:00:52,360 https://api.coingecko.com:443 "GET /api/v3/simple/price?ids=bitcoin,cosmos,polkadot,zebec-protocol,helium,mina-protocol,acala,chia,kusama,near,flow,solana,oasis-network,internet-computer,ethereum,compound-coin,immutable-x,optimism,dydx,nym,karura,astar,shiden,kintsugi,interlay,binancecoin,moonriver,avalanche-2,forta,vega-coin,project-galaxy,the-open-network,bitdao,filecoin,casper-network,acala-dollar,neutrino,agoric,tether,usd-coin,binance-usd,dai&vs_currencies=usd HTTP/1.1" 200 None
2022-09-06 12:01:02,387 https://api.coingecko.com:443 "GET /api/v3/simple/price?ids=bitcoin,cosmos,polkadot,zebec-protocol,helium,mina-protocol,acala,chia,kusama,near,flow,solana,oasis-network,internet-computer,ethereum,compound-coin,immutable-x,optimism,dydx,nym,karura,astar,shiden,kintsugi,interlay,binancecoin,moonriver,avalanche-2,forta,vega-coin,project-galaxy,the-open-network,bitdao,filecoin,casper-network,acala-dollar,neutrino,agoric,tether,usd-coin,binance-usd,dai&vs_currencies=usd HTTP/1.1" 200 None
2022-09-06 12:01:12,421 https://api.coingecko.com:443 "GET /api/v3/simple/price?ids=bitcoin,cosmos,polkadot,zebec-protocol,helium,mina-protocol,acala,chia,kusama,near,flow,solana,oasis-network,internet-computer,ethereum,compound-coin,immutable-x,optimism,dydx,nym,karura,astar,shiden,kintsugi,interlay,binancecoin,moonriver,avalanche-2,forta,vega-coin,project-galaxy,the-open-network,bitdao,filecoin,casper-network,acala-dollar,neutrino,agoric,tether,usd-coin,binance-usd,dai&vs_currencies=usd HTTP/1.1" 200 None
2022-09-06 12:01:22,448 https://api.coingecko.com:443 "GET /api/v3/simple/price?ids=bitcoin,cosmos,polkadot,zebec-protocol,helium,mina-protocol,acala,chia,kusama,near,flow,solana,oasis-network,internet-computer,ethereum,compound-coin,immutable-x,optimism,dydx,nym,karura,astar,shiden,kintsugi,interlay,binancecoin,moonriver,avalanche-2,forta,vega-coin,project-galaxy,the-open-network,bitdao,filecoin,casper-network,acala-dollar,neutrino,agoric,tether,usd-coin,binance-usd,dai&vs_currencies=usd HTTP/1.1" 200 None
2022-09-06 12:01:32,479 https://api.coingecko.com:443 "GET /api/v3/simple/price?ids=bitcoin,cosmos,polkadot,zebec-protocol,helium,mina-protocol,acala,chia,kusama,near,flow,solana,oasis-network,internet-computer,ethereum,compound-coin,immutable-x,optimism,dydx,nym,karura,astar,shiden,kintsugi,interlay,binancecoin,moonriver,avalanche-2,forta,vega-coin,project-galaxy,the-open-network,bitdao,filecoin,casper-network,acala-dollar,neutrino,agoric,tether,usd-coin,binance-usd,dai&vs_currencies=usd HTTP/1.1" 200 None
2022-09-06 12:01:42,658 https://api.coingecko.com:443 "GET /api/v3/simple/price?ids=bitcoin,cosmos,polkadot,zebec-protocol,helium,mina-protocol,acala,chia,kusama,near,flow,solana,oasis-network,internet-computer,ethereum,compound-coin,immutable-x,optimism,dydx,nym,karura,astar,shiden,kintsugi,interlay,binancecoin,moonriver,avalanche-2,forta,vega-coin,project-galaxy,the-open-network,bitdao,filecoin,casper-network,acala-dollar,neutrino,agoric,tether,usd-coin,binance-usd,dai&vs_currencies=usd HTTP/1.1" 200 None
2022-09-06 12:01:52,792 https://api.coingecko.com:443 "GET /api/v3/simple/price?ids=bitcoin,cosmos,polkadot,zebec-protocol,helium,mina-protocol,acala,chia,kusama,near,flow,solana,oasis-network,internet-computer,ethereum,compound-coin,immutable-x,optimism,dydx,nym,karura,astar,shiden,kintsugi,interlay,binancecoin,moonriver,avalanche-2,forta,vega-coin,project-galaxy,the-open-network,bitdao,filecoin,casper-network,acala-dollar,neutrino,agoric,tether,usd-coin,binance-usd,dai&vs_currencies=usd HTTP/1.1" 200 None
2022-09-06 12:02:02,931 https://api.coingecko.com:443 "GET /api/v3/simple/price?ids=bitcoin,cosmos,polkadot,zebec-protocol,helium,mina-protocol,acala,chia,kusama,near,flow,solana,oasis-network,internet-computer,ethereum,compound-coin,immutable-x,optimism,dydx,nym,karura,astar,shiden,kintsugi,interlay,binancecoin,moonriver,avalanche-2,forta,vega-coin,project-galaxy,the-open-network,bitdao,filecoin,casper-network,acala-dollar,neutrino,agoric,tether,usd-coin,binance-usd,dai&vs_currencies=usd HTTP/1.1" 200 None
2022-09-06 12:02:12,958 https://api.coingecko.com:443 "GET /api/v3/simple/price?ids=bitcoin,cosmos,polkadot,zebec-protocol,helium,mina-protocol,acala,chia,kusama,near,flow,solana,oasis-network,internet-computer,ethereum,compound-coin,immutable-x,optimism,dydx,nym,karura,astar,shiden,kintsugi,interlay,binancecoin,moonriver,avalanche-2,forta,vega-coin,project-galaxy,the-open-network,bitdao,filecoin,casper-network,acala-dollar,neutrino,agoric,tether,usd-coin,binance-usd,dai&vs_currencies=usd HTTP/1.1" 200 None
2022-09-06 12:02:22,982 https://api.coingecko.com:443 "GET /api/v3/simple/price?ids=bitcoin,cosmos,polkadot,zebec-protocol,helium,mina-protocol,acala,chia,kusama,near,flow,solana,oasis-network,internet-computer,ethereum,compound-coin,immutable-x,optimism,dydx,nym,karura,astar,shiden,kintsugi,interlay,binancecoin,moonriver,avalanche-2,forta,vega-coin,project-galaxy,the-open-network,bitdao,filecoin,casper-network,acala-dollar,neutrino,agoric,tether,usd-coin,binance-usd,dai&vs_currencies=usd HTTP/1.1" 200 None
2022-09-06 12:02:33,004 https://api.coingecko.com:443 "GET /api/v3/simple/price?ids=bitcoin,cosmos,polkadot,zebec-protocol,helium,mina-protocol,acala,chia,kusama,near,flow,solana,oasis-network,internet-computer,ethereum,compound-coin,immutable-x,optimism,dydx,nym,karura,astar,shiden,kintsugi,interlay,binancecoin,moonriver,avalanche-2,forta,vega-coin,project-galaxy,the-open-network,bitdao,filecoin,casper-network,acala-dollar,neutrino,agoric,tether,usd-coin,binance-usd,dai&vs_currencies=usd HTTP/1.1" 200 None
2022-09-06 12:02:43,188 https://api.coingecko.com:443 "GET /api/v3/simple/price?ids=bitcoin,cosmos,polkadot,zebec-protocol,helium,mina-protocol,acala,chia,kusama,near,flow,solana,oasis-network,internet-computer,ethereum,compound-coin,immutable-x,optimism,dydx,nym,karura,astar,shiden,kintsugi,interlay,binancecoin,moonriver,avalanche-2,forta,vega-coin,project-galaxy,the-open-network,bitdao,filecoin,casper-network,acala-dollar,neutrino,agoric,tether,usd-coin,binance-usd,dai&vs_currencies=usd HTTP/1.1" 200 None
2022-09-06 12:02:53,448 https://api.coingecko.com:443 "GET /api/v3/simple/price?ids=bitcoin,cosmos,polkadot,zebec-protocol,helium,mina-protocol,acala,chia,kusama,near,flow,solana,oasis-network,internet-computer,ethereum,compound-coin,immutable-x,optimism,dydx,nym,karura,astar,shiden,kintsugi,interlay,binancecoin,moonriver,avalanche-2,forta,vega-coin,project-galaxy,the-open-network,bitdao,filecoin,casper-network,acala-dollar,neutrino,agoric,tether,usd-coin,binance-usd,dai&vs_currencies=usd HTTP/1.1" 200 None
2022-09-06 12:03:03,632 https://api.coingecko.com:443 "GET /api/v3/simple/price?ids=bitcoin,cosmos,polkadot,zebec-protocol,helium,mina-protocol,acala,chia,kusama,near,flow,solana,oasis-network,internet-computer,ethereum,compound-coin,immutable-x,optimism,dydx,nym,karura,astar,shiden,kintsugi,interlay,binancecoin,moonriver,avalanche-2,forta,vega-coin,project-galaxy,the-open-network,bitdao,filecoin,casper-network,acala-dollar,neutrino,agoric,tether,usd-coin,binance-usd,dai&vs_currencies=usd HTTP/1.1" 200 None
2022-09-06 12:03:13,676 https://api.coingecko.com:443 "GET /api/v3/simple/price?ids=bitcoin,cosmos,polkadot,zebec-protocol,helium,mina-protocol,acala,chia,kusama,near,flow,solana,oasis-network,internet-computer,ethereum,compound-coin,immutable-x,optimism,dydx,nym,karura,astar,shiden,kintsugi,interlay,binancecoin,moonriver,avalanche-2,forta,vega-coin,project-galaxy,the-open-network,bitdao,filecoin,casper-network,acala-dollar,neutrino,agoric,tether,usd-coin,binance-usd,dai&vs_currencies=usd HTTP/1.1" 200 None
2022-09-06 12:03:23,708 https://api.coingecko.com:443 "GET /api/v3/simple/price?ids=bitcoin,cosmos,polkadot,zebec-protocol,helium,mina-protocol,acala,chia,kusama,near,flow,solana,oasis-network,internet-computer,ethereum,compound-coin,immutable-x,optimism,dydx,nym,karura,astar,shiden,kintsugi,interlay,binancecoin,moonriver,avalanche-2,forta,vega-coin,project-galaxy,the-open-network,bitdao,filecoin,casper-network,acala-dollar,neutrino,agoric,tether,usd-coin,binance-usd,dai&vs_currencies=usd HTTP/1.1" 200 None
2022-09-06 12:03:33,742 https://api.coingecko.com:443 "GET /api/v3/simple/price?ids=bitcoin,cosmos,polkadot,zebec-protocol,helium,mina-protocol,acala,chia,kusama,near,flow,solana,oasis-network,internet-computer,ethereum,compound-coin,immutable-x,optimism,dydx,nym,karura,astar,shiden,kintsugi,interlay,binancecoin,moonriver,avalanche-2,forta,vega-coin,project-galaxy,the-open-network,bitdao,filecoin,casper-network,acala-dollar,neutrino,agoric,tether,usd-coin,binance-usd,dai&vs_currencies=usd HTTP/1.1" 200 None
2022-09-06 12:03:43,771 https://api.coingecko.com:443 "GET /api/v3/simple/price?ids=bitcoin,cosmos,polkadot,zebec-protocol,helium,mina-protocol,acala,chia,kusama,near,flow,solana,oasis-network,internet-computer,ethereum,compound-coin,immutable-x,optimism,dydx,nym,karura,astar,shiden,kintsugi,interlay,binancecoin,moonriver,avalanche-2,forta,vega-coin,project-galaxy,the-open-network,bitdao,filecoin,casper-network,acala-dollar,neutrino,agoric,tether,usd-coin,binance-usd,dai&vs_currencies=usd HTTP/1.1" 200 None
2022-09-06 12:03:53,941 https://api.coingecko.com:443 "GET /api/v3/simple/price?ids=bitcoin,cosmos,polkadot,zebec-protocol,helium,mina-protocol,acala,chia,kusama,near,flow,solana,oasis-network,internet-computer,ethereum,compound-coin,immutable-x,optimism,dydx,nym,karura,astar,shiden,kintsugi,interlay,binancecoin,moonriver,avalanche-2,forta,vega-coin,project-galaxy,the-open-network,bitdao,filecoin,casper-network,acala-dollar,neutrino,agoric,tether,usd-coin,binance-usd,dai&vs_currencies=usd HTTP/1.1" 200 None
2022-09-06 12:04:04,100 https://api.coingecko.com:443 "GET /api/v3/simple/price?ids=bitcoin,cosmos,polkadot,zebec-protocol,helium,mina-protocol,acala,chia,kusama,near,flow,solana,oasis-network,internet-computer,ethereum,compound-coin,immutable-x,optimism,dydx,nym,karura,astar,shiden,kintsugi,interlay,binancecoin,moonriver,avalanche-2,forta,vega-coin,project-galaxy,the-open-network,bitdao,filecoin,casper-network,acala-dollar,neutrino,agoric,tether,usd-coin,binance-usd,dai&vs_currencies=usd HTTP/1.1" 200 None
2022-09-06 12:04:14,236 https://api.coingecko.com:443 "GET /api/v3/simple/price?ids=bitcoin,cosmos,polkadot,zebec-protocol,helium,mina-protocol,acala,chia,kusama,near,flow,solana,oasis-network,internet-computer,ethereum,compound-coin,immutable-x,optimism,dydx,nym,karura,astar,shiden,kintsugi,interlay,binancecoin,moonriver,avalanche-2,forta,vega-coin,project-galaxy,the-open-network,bitdao,filecoin,casper-network,acala-dollar,neutrino,agoric,tether,usd-coin,binance-usd,dai&vs_currencies=usd HTTP/1.1" 200 None
2022-09-06 12:04:24,277 https://api.coingecko.com:443 "GET /api/v3/simple/price?ids=bitcoin,cosmos,polkadot,zebec-protocol,helium,mina-protocol,acala,chia,kusama,near,flow,solana,oasis-network,internet-computer,ethereum,compound-coin,immutable-x,optimism,dydx,nym,karura,astar,shiden,kintsugi,interlay,binancecoin,moonriver,avalanche-2,forta,vega-coin,project-galaxy,the-open-network,bitdao,filecoin,casper-network,acala-dollar,neutrino,agoric,tether,usd-coin,binance-usd,dai&vs_currencies=usd HTTP/1.1" 200 None
